date,country,keyword,interest
2022-05-15 00:00:00,KR,Dogecoin,4
2022-05-22 00:00:00,KR,Dogecoin,0
2022-05-29 00:00:00,KR,Dogecoin,0
2022-06-05 00:00:00,KR,Dogecoin,3
2022-06-12 00:00:00,KR,Dogecoin,4
2022-06-19 00:00:00,KR,Dogecoin,4
2022-06-26 00:00:00,KR,Dogecoin,3
2022-07-03 00:00:00,KR,Dogecoin,0
2022-07-10 00:00:00,KR,Dogecoin,0
2022-07-17 00:00:00,KR,Dogecoin,3
2022-07-24 00:00:00,KR,Dogecoin,0
2022-07-31 00:00:00,KR,Dogecoin,0
2022-08-07 00:00:00,KR,Dogecoin,2
2022-08-14 00:00:00,KR,Dogecoin,3
2022-08-21 00:00:00,KR,Dogecoin,0
2022-08-28 00:00:00,KR,Dogecoin,3
2022-09-04 00:00:00,KR,Dogecoin,5
2022-09-11 00:00:00,KR,Dogecoin,0
2022-09-18 00:00:00,KR,Dogecoin,2
2022-09-25 00:00:00,KR,Dogecoin,3
2022-10-02 00:00:00,KR,Dogecoin,3
2022-10-09 00:00:00,KR,Dogecoin,0
2022-10-16 00:00:00,KR,Dogecoin,3
2022-10-23 00:00:00,KR,Dogecoin,5
2022-10-30 00:00:00,KR,Dogecoin,7
2022-11-06 00:00:00,KR,Dogecoin,5
2022-11-13 00:00:00,KR,Dogecoin,4
2022-11-20 00:00:00,KR,Dogecoin,5
2022-11-27 00:00:00,KR,Dogecoin,5
2022-12-04 00:00:00,KR,Dogecoin,0
2022-12-11 00:00:00,KR,Dogecoin,5
2022-12-18 00:00:00,KR,Dogecoin,5
2022-12-25 00:00:00,KR,Dogecoin,5
2023-01-01 00:00:00,KR,Dogecoin,4
2023-01-08 00:00:00,KR,Dogecoin,4
2023-01-15 00:00:00,KR,Dogecoin,3
2023-01-22 00:00:00,KR,Dogecoin,0
2023-01-29 00:00:00,KR,Dogecoin,3
2023-02-05 00:00:00,KR,Dogecoin,5
2023-02-12 00:00:00,KR,Dogecoin,4
2023-02-19 00:00:00,KR,Dogecoin,0
2023-02-26 00:00:00,KR,Dogecoin,2
2023-03-05 00:00:00,KR,Dogecoin,0
2023-03-12 00:00:00,KR,Dogecoin,3
2023-03-19 00:00:00,KR,Dogecoin,3
2023-03-26 00:00:00,KR,Dogecoin,0
2023-04-02 00:00:00,KR,Dogecoin,6
2023-04-09 00:00:00,KR,Dogecoin,5
2023-04-16 00:00:00,KR,Dogecoin,2
2023-04-23 00:00:00,KR,Dogecoin,3
2023-04-30 00:00:00,KR,Dogecoin,3
2023-05-07 00:00:00,KR,Dogecoin,2
2023-05-14 00:00:00,KR,Dogecoin,3
2023-05-21 00:00:00,KR,Dogecoin,4
2023-05-28 00:00:00,KR,Dogecoin,4
2023-06-04 00:00:00,KR,Dogecoin,2
2023-06-11 00:00:00,KR,Dogecoin,4
2023-06-18 00:00:00,KR,Dogecoin,3
2023-06-25 00:00:00,KR,Dogecoin,4
2023-07-02 00:00:00,KR,Dogecoin,2
2023-07-09 00:00:00,KR,Dogecoin,4
2023-07-16 00:00:00,KR,Dogecoin,4
2023-07-23 00:00:00,KR,Dogecoin,4
2023-07-30 00:00:00,KR,Dogecoin,4
2023-08-06 00:00:00,KR,Dogecoin,4
2023-08-13 00:00:00,KR,Dogecoin,3
2023-08-20 00:00:00,KR,Dogecoin,3
2023-08-27 00:00:00,KR,Dogecoin,2
2023-09-03 00:00:00,KR,Dogecoin,5
2023-09-10 00:00:00,KR,Dogecoin,3
2023-09-17 00:00:00,KR,Dogecoin,2
2023-09-24 00:00:00,KR,Dogecoin,4
2023-10-01 00:00:00,KR,Dogecoin,0
2023-10-08 00:00:00,KR,Dogecoin,4
2023-10-15 00:00:00,KR,Dogecoin,3
2023-10-22 00:00:00,KR,Dogecoin,3
2023-10-29 00:00:00,KR,Dogecoin,4
2023-11-05 00:00:00,KR,Dogecoin,6
2023-11-12 00:00:00,KR,Dogecoin,4
2023-11-19 00:00:00,KR,Dogecoin,2
2023-11-26 00:00:00,KR,Dogecoin,3
2023-12-03 00:00:00,KR,Dogecoin,5
2023-12-10 00:00:00,KR,Dogecoin,3
2023-12-17 00:00:00,KR,Dogecoin,6
2023-12-24 00:00:00,KR,Dogecoin,4
2023-12-31 00:00:00,KR,Dogecoin,5
2024-01-07 00:00:00,KR,Dogecoin,5
2024-01-14 00:00:00,KR,Dogecoin,3
2024-01-21 00:00:00,KR,Dogecoin,5
2024-01-28 00:00:00,KR,Dogecoin,4
2024-02-04 00:00:00,KR,Dogecoin,4
2024-02-11 00:00:00,KR,Dogecoin,6
2024-02-18 00:00:00,KR,Dogecoin,5
2024-02-25 00:00:00,KR,Dogecoin,7
2024-03-03 00:00:00,KR,Dogecoin,8
2024-03-10 00:00:00,KR,Dogecoin,7
2024-03-17 00:00:00,KR,Dogecoin,6
2024-03-24 00:00:00,KR,Dogecoin,7
2024-03-31 00:00:00,KR,Dogecoin,6
2024-04-07 00:00:00,KR,Dogecoin,5
2024-04-14 00:00:00,KR,Dogecoin,5
2024-04-21 00:00:00,KR,Dogecoin,4
2024-04-28 00:00:00,KR,Dogecoin,4
2024-05-05 00:00:00,KR,Dogecoin,5
2024-05-12 00:00:00,KR,Dogecoin,5
2024-05-19 00:00:00,KR,Dogecoin,5
2024-05-26 00:00:00,KR,Dogecoin,4
2024-06-02 00:00:00,KR,Dogecoin,4
2024-06-09 00:00:00,KR,Dogecoin,7
2024-06-16 00:00:00,KR,Dogecoin,4
2024-06-23 00:00:00,KR,Dogecoin,3
2024-06-30 00:00:00,KR,Dogecoin,4
2024-07-07 00:00:00,KR,Dogecoin,2
2024-07-14 00:00:00,KR,Dogecoin,0
2024-07-21 00:00:00,KR,Dogecoin,3
2024-07-28 00:00:00,KR,Dogecoin,5
2024-08-04 00:00:00,KR,Dogecoin,4
2024-08-11 00:00:00,KR,Dogecoin,2
2024-08-18 00:00:00,KR,Dogecoin,3
2024-08-25 00:00:00,KR,Dogecoin,4
2024-09-01 00:00:00,KR,Dogecoin,2
2024-09-08 00:00:00,KR,Dogecoin,0
2024-09-15 00:00:00,KR,Dogecoin,3
2024-09-22 00:00:00,KR,Dogecoin,0
2024-09-29 00:00:00,KR,Dogecoin,3
2024-10-06 00:00:00,KR,Dogecoin,2
2024-10-13 00:00:00,KR,Dogecoin,4
2024-10-20 00:00:00,KR,Dogecoin,3
2024-10-27 00:00:00,KR,Dogecoin,3
2024-11-03 00:00:00,KR,Dogecoin,6
2024-11-10 00:00:00,KR,Dogecoin,24
2024-11-17 00:00:00,KR,Dogecoin,12
2024-11-24 00:00:00,KR,Dogecoin,13
2024-12-01 00:00:00,KR,Dogecoin,10
2024-12-08 00:00:00,KR,Dogecoin,8
2024-12-15 00:00:00,KR,Dogecoin,9
2024-12-22 00:00:00,KR,Dogecoin,4
2024-12-29 00:00:00,KR,Dogecoin,5
2025-01-05 00:00:00,KR,Dogecoin,6
2025-01-12 00:00:00,KR,Dogecoin,6
2025-01-19 00:00:00,KR,Dogecoin,10
2025-01-26 00:00:00,KR,Dogecoin,8
2025-02-02 00:00:00,KR,Dogecoin,8
2025-02-09 00:00:00,KR,Dogecoin,6
2025-02-16 00:00:00,KR,Dogecoin,6
2025-02-23 00:00:00,KR,Dogecoin,6
2025-03-02 00:00:00,KR,Dogecoin,5
2025-03-09 00:00:00,KR,Dogecoin,5
2025-03-16 00:00:00,KR,Dogecoin,0
2025-03-23 00:00:00,KR,Dogecoin,5
2025-03-30 00:00:00,KR,Dogecoin,0
2025-04-06 00:00:00,KR,Dogecoin,5
2025-04-13 00:00:00,KR,Dogecoin,6
2025-04-20 00:00:00,KR,Dogecoin,5
2025-04-27 00:00:00,KR,Dogecoin,5
2025-05-04 00:00:00,KR,Dogecoin,4
2025-05-11 00:00:00,KR,Dogecoin,5
2025-05-18 00:00:00,KR,Dogecoin,4
2025-05-25 00:00:00,KR,Dogecoin,3
2025-06-01 00:00:00,KR,Dogecoin,5
2025-06-08 00:00:00,KR,Dogecoin,4
2025-06-15 00:00:00,KR,Dogecoin,4
2025-06-22 00:00:00,KR,Dogecoin,3
2025-06-29 00:00:00,KR,Dogecoin,4
2025-07-06 00:00:00,KR,Dogecoin,2
2025-07-13 00:00:00,KR,Dogecoin,3
2025-07-20 00:00:00,KR,Dogecoin,4
2025-07-27 00:00:00,KR,Dogecoin,4
2025-08-03 00:00:00,KR,Dogecoin,0
2025-08-10 00:00:00,KR,Dogecoin,4
2025-08-17 00:00:00,KR,Dogecoin,0
2025-08-24 00:00:00,KR,Dogecoin,0
2025-08-31 00:00:00,KR,Dogecoin,4
2025-09-07 00:00:00,KR,Dogecoin,3
2025-09-14 00:00:00,KR,Dogecoin,4
2025-09-21 00:00:00,KR,Dogecoin,0
2025-09-28 00:00:00,KR,Dogecoin,2
2025-10-05 00:00:00,KR,Dogecoin,3
2020-10-11 00:00:00,SG,Dogecoin,0
2020-10-18 00:00:00,SG,Dogecoin,0
2020-10-25 00:00:00,SG,Dogecoin,0
2020-11-01 00:00:00,SG,Dogecoin,0
2020-11-08 00:00:00,SG,Dogecoin,0
2020-11-15 00:00:00,SG,Dogecoin,0
2020-11-22 00:00:00,SG,Dogecoin,0
2020-11-29 00:00:00,SG,Dogecoin,0
2020-12-06 00:00:00,SG,Dogecoin,0
2020-12-13 00:00:00,SG,Dogecoin,0
2020-12-20 00:00:00,SG,Dogecoin,1
2020-12-27 00:00:00,SG,Dogecoin,1
2021-01-03 00:00:00,SG,Dogecoin,2
2021-01-10 00:00:00,SG,Dogecoin,1
2021-01-17 00:00:00,SG,Dogecoin,1
2021-01-24 00:00:00,SG,Dogecoin,22
2021-01-31 00:00:00,SG,Dogecoin,28
2021-02-07 00:00:00,SG,Dogecoin,32
2021-02-14 00:00:00,SG,Dogecoin,16
2021-02-21 00:00:00,SG,Dogecoin,10
2021-02-28 00:00:00,SG,Dogecoin,4
2021-03-07 00:00:00,SG,Dogecoin,6
2021-03-14 00:00:00,SG,Dogecoin,6
2021-03-21 00:00:00,SG,Dogecoin,3
2021-03-28 00:00:00,SG,Dogecoin,4
2021-04-04 00:00:00,SG,Dogecoin,4
2021-04-11 00:00:00,SG,Dogecoin,41
2021-04-18 00:00:00,SG,Dogecoin,55
2021-04-25 00:00:00,SG,Dogecoin,26
2021-05-02 00:00:00,SG,Dogecoin,74
2021-05-09 00:00:00,SG,Dogecoin,100
2021-05-16 00:00:00,SG,Dogecoin,40
2021-05-23 00:00:00,SG,Dogecoin,22
2021-05-30 00:00:00,SG,Dogecoin,21
2021-06-06 00:00:00,SG,Dogecoin,13
2021-06-13 00:00:00,SG,Dogecoin,10
2021-06-20 00:00:00,SG,Dogecoin,15
2021-06-27 00:00:00,SG,Dogecoin,8
2021-07-04 00:00:00,SG,Dogecoin,7
2021-07-11 00:00:00,SG,Dogecoin,6
2021-07-18 00:00:00,SG,Dogecoin,6
2021-07-25 00:00:00,SG,Dogecoin,5
2021-08-01 00:00:00,SG,Dogecoin,4
2021-08-08 00:00:00,SG,Dogecoin,7
2021-08-15 00:00:00,SG,Dogecoin,7
2021-08-22 00:00:00,SG,Dogecoin,6
2021-08-29 00:00:00,SG,Dogecoin,5
2021-09-05 00:00:00,SG,Dogecoin,5
2021-09-12 00:00:00,SG,Dogecoin,4
2021-09-19 00:00:00,SG,Dogecoin,4
2021-09-26 00:00:00,SG,Dogecoin,3
2021-10-03 00:00:00,SG,Dogecoin,4
2021-10-10 00:00:00,SG,Dogecoin,5
2021-10-17 00:00:00,SG,Dogecoin,5
2021-10-24 00:00:00,SG,Dogecoin,10
2021-10-31 00:00:00,SG,Dogecoin,6
2021-11-07 00:00:00,SG,Dogecoin,5
2021-11-14 00:00:00,SG,Dogecoin,5
2021-11-21 00:00:00,SG,Dogecoin,4
2021-11-28 00:00:00,SG,Dogecoin,5
2021-12-05 00:00:00,SG,Dogecoin,4
2021-12-12 00:00:00,SG,Dogecoin,8
2021-12-19 00:00:00,SG,Dogecoin,3
2021-12-26 00:00:00,SG,Dogecoin,3
2022-01-02 00:00:00,SG,Dogecoin,3
2022-01-09 00:00:00,SG,Dogecoin,6
2022-01-16 00:00:00,SG,Dogecoin,4
2022-01-23 00:00:00,SG,Dogecoin,5
2022-01-30 00:00:00,SG,Dogecoin,4
2022-02-06 00:00:00,SG,Dogecoin,3
2022-02-13 00:00:00,SG,Dogecoin,2
2022-02-20 00:00:00,SG,Dogecoin,2
2022-02-27 00:00:00,SG,Dogecoin,2
2022-03-06 00:00:00,SG,Dogecoin,2
2022-03-13 00:00:00,SG,Dogecoin,1
2022-03-20 00:00:00,SG,Dogecoin,2
2022-03-27 00:00:00,SG,Dogecoin,2
2022-04-03 00:00:00,SG,Dogecoin,3
2022-04-10 00:00:00,SG,Dogecoin,2
2022-04-17 00:00:00,SG,Dogecoin,2
2022-04-24 00:00:00,SG,Dogecoin,3
2022-05-01 00:00:00,SG,Dogecoin,2
2022-05-08 00:00:00,SG,Dogecoin,5
2022-05-15 00:00:00,SG,Dogecoin,3
2022-05-22 00:00:00,SG,Dogecoin,2
2022-05-29 00:00:00,SG,Dogecoin,2
2022-06-05 00:00:00,SG,Dogecoin,1
2022-06-12 00:00:00,SG,Dogecoin,4
2022-06-19 00:00:00,SG,Dogecoin,4
2022-06-26 00:00:00,SG,Dogecoin,1
2022-07-03 00:00:00,SG,Dogecoin,2
2022-07-10 00:00:00,SG,Dogecoin,1
2022-07-17 00:00:00,SG,Dogecoin,2
2022-07-24 00:00:00,SG,Dogecoin,1
2022-07-31 00:00:00,SG,Dogecoin,1
2022-08-07 00:00:00,SG,Dogecoin,1
2022-08-14 00:00:00,SG,Dogecoin,2
2022-08-21 00:00:00,SG,Dogecoin,1
2022-08-28 00:00:00,SG,Dogecoin,1
2022-09-04 00:00:00,SG,Dogecoin,1
2022-09-11 00:00:00,SG,Dogecoin,1
2022-09-18 00:00:00,SG,Dogecoin,1
2022-09-25 00:00:00,SG,Dogecoin,1
2022-10-02 00:00:00,SG,Dogecoin,1
2022-10-09 00:00:00,SG,Dogecoin,2
2022-10-16 00:00:00,SG,Dogecoin,1
2022-10-23 00:00:00,SG,Dogecoin,2
2022-10-30 00:00:00,SG,Dogecoin,5
2022-11-06 00:00:00,SG,Dogecoin,3
2022-11-13 00:00:00,SG,Dogecoin,2
2022-11-20 00:00:00,SG,Dogecoin,1
2022-11-27 00:00:00,SG,Dogecoin,2
2022-12-04 00:00:00,SG,Dogecoin,1
2022-12-11 00:00:00,SG,Dogecoin,1
2022-12-18 00:00:00,SG,Dogecoin,1
2022-12-25 00:00:00,SG,Dogecoin,2
2023-01-01 00:00:00,SG,Dogecoin,1
2023-01-08 00:00:00,SG,Dogecoin,1
2023-01-15 00:00:00,SG,Dogecoin,1
2023-01-22 00:00:00,SG,Dogecoin,1
2023-01-29 00:00:00,SG,Dogecoin,1
2023-02-05 00:00:00,SG,Dogecoin,1
2023-02-12 00:00:00,SG,Dogecoin,1
2023-02-19 00:00:00,SG,Dogecoin,1
2023-02-26 00:00:00,SG,Dogecoin,1
2023-03-05 00:00:00,SG,Dogecoin,1
2023-03-12 00:00:00,SG,Dogecoin,1
2023-03-19 00:00:00,SG,Dogecoin,0
2023-03-26 00:00:00,SG,Dogecoin,1
2023-04-02 00:00:00,SG,Dogecoin,4
2023-04-09 00:00:00,SG,Dogecoin,1
2023-04-16 00:00:00,SG,Dogecoin,2
2023-04-23 00:00:00,SG,Dogecoin,1
2023-04-30 00:00:00,SG,Dogecoin,1
2023-05-07 00:00:00,SG,Dogecoin,1
2023-05-14 00:00:00,SG,Dogecoin,1
2023-05-21 00:00:00,SG,Dogecoin,1
2023-05-28 00:00:00,SG,Dogecoin,1
2023-06-04 00:00:00,SG,Dogecoin,1
2023-06-11 00:00:00,SG,Dogecoin,0
2023-06-18 00:00:00,SG,Dogecoin,1
2023-06-25 00:00:00,SG,Dogecoin,1
2023-07-02 00:00:00,SG,Dogecoin,1
2023-07-09 00:00:00,SG,Dogecoin,1
2023-07-16 00:00:00,SG,Dogecoin,1
2023-07-23 00:00:00,SG,Dogecoin,1
2023-07-30 00:00:00,SG,Dogecoin,1
2023-08-06 00:00:00,SG,Dogecoin,1
2023-08-13 00:00:00,SG,Dogecoin,1
2023-08-20 00:00:00,SG,Dogecoin,1
2023-08-27 00:00:00,SG,Dogecoin,1
2023-09-03 00:00:00,SG,Dogecoin,0
2023-09-10 00:00:00,SG,Dogecoin,0
2023-09-17 00:00:00,SG,Dogecoin,1
2023-09-24 00:00:00,SG,Dogecoin,0
2023-10-01 00:00:00,SG,Dogecoin,1
2023-10-08 00:00:00,SG,Dogecoin,1
2023-10-15 00:00:00,SG,Dogecoin,1
2023-10-22 00:00:00,SG,Dogecoin,1
2023-10-29 00:00:00,SG,Dogecoin,1
2023-11-05 00:00:00,SG,Dogecoin,1
2023-11-12 00:00:00,SG,Dogecoin,1
2023-11-19 00:00:00,SG,Dogecoin,1
2023-11-26 00:00:00,SG,Dogecoin,1
2023-12-03 00:00:00,SG,Dogecoin,2
2023-12-10 00:00:00,SG,Dogecoin,1
2023-12-17 00:00:00,SG,Dogecoin,2
2023-12-24 00:00:00,SG,Dogecoin,2
2023-12-31 00:00:00,SG,Dogecoin,1
2024-01-07 00:00:00,SG,Dogecoin,1
2024-01-14 00:00:00,SG,Dogecoin,1
2024-01-21 00:00:00,SG,Dogecoin,1
2024-01-28 00:00:00,SG,Dogecoin,1
2024-02-04 00:00:00,SG,Dogecoin,1
2024-02-11 00:00:00,SG,Dogecoin,1
2024-02-18 00:00:00,SG,Dogecoin,1
2024-02-25 00:00:00,SG,Dogecoin,3
2024-03-03 00:00:00,SG,Dogecoin,6
2024-03-10 00:00:00,SG,Dogecoin,4
2024-03-17 00:00:00,SG,Dogecoin,3
2024-03-24 00:00:00,SG,Dogecoin,4
2024-03-31 00:00:00,SG,Dogecoin,2
2024-04-07 00:00:00,SG,Dogecoin,3
2024-04-14 00:00:00,SG,Dogecoin,2
2024-04-21 00:00:00,SG,Dogecoin,0
2024-04-28 00:00:00,SG,Dogecoin,1
2024-05-05 00:00:00,SG,Dogecoin,1
2024-05-12 00:00:00,SG,Dogecoin,1
2024-05-19 00:00:00,SG,Dogecoin,2
2024-05-26 00:00:00,SG,Dogecoin,1
2024-06-02 00:00:00,SG,Dogecoin,1
2024-06-09 00:00:00,SG,Dogecoin,1
2024-06-16 00:00:00,SG,Dogecoin,1
2024-06-23 00:00:00,SG,Dogecoin,1
2024-06-30 00:00:00,SG,Dogecoin,1
2024-07-07 00:00:00,SG,Dogecoin,1
2024-07-14 00:00:00,SG,Dogecoin,1
2024-07-21 00:00:00,SG,Dogecoin,1
2024-07-28 00:00:00,SG,Dogecoin,1
2024-08-04 00:00:00,SG,Dogecoin,1
2024-08-11 00:00:00,SG,Dogecoin,1
2024-08-18 00:00:00,SG,Dogecoin,1
2024-08-25 00:00:00,SG,Dogecoin,1
2024-09-01 00:00:00,SG,Dogecoin,1
2024-09-08 00:00:00,SG,Dogecoin,0
2024-09-15 00:00:00,SG,Dogecoin,1
2024-09-22 00:00:00,SG,Dogecoin,1
2024-09-29 00:00:00,SG,Dogecoin,0
2024-10-06 00:00:00,SG,Dogecoin,0
2024-10-13 00:00:00,SG,Dogecoin,1
2024-10-20 00:00:00,SG,Dogecoin,1
2024-10-27 00:00:00,SG,Dogecoin,2
2024-11-03 00:00:00,SG,Dogecoin,5
2024-11-10 00:00:00,SG,Dogecoin,19
2024-11-17 00:00:00,SG,Dogecoin,10
2024-11-24 00:00:00,SG,Dogecoin,8
2024-12-01 00:00:00,SG,Dogecoin,10
2024-12-08 00:00:00,SG,Dogecoin,8
2024-12-15 00:00:00,SG,Dogecoin,7
2024-12-22 00:00:00,SG,Dogecoin,4
2024-12-29 00:00:00,SG,Dogecoin,3
2025-01-05 00:00:00,SG,Dogecoin,3
2025-01-12 00:00:00,SG,Dogecoin,4
2025-01-19 00:00:00,SG,Dogecoin,5
2025-01-26 00:00:00,SG,Dogecoin,4
2025-02-02 00:00:00,SG,Dogecoin,3
2025-02-09 00:00:00,SG,Dogecoin,2
2025-02-16 00:00:00,SG,Dogecoin,3
2025-02-23 00:00:00,SG,Dogecoin,2
2025-03-02 00:00:00,SG,Dogecoin,2
2025-03-09 00:00:00,SG,Dogecoin,2
2025-03-16 00:00:00,SG,Dogecoin,2
2025-03-23 00:00:00,SG,Dogecoin,2
2025-03-30 00:00:00,SG,Dogecoin,1
2025-04-06 00:00:00,SG,Dogecoin,1
2025-04-13 00:00:00,SG,Dogecoin,1
2025-04-20 00:00:00,SG,Dogecoin,1
2025-04-27 00:00:00,SG,Dogecoin,1
2025-05-04 00:00:00,SG,Dogecoin,1
2025-05-11 00:00:00,SG,Dogecoin,2
2025-05-18 00:00:00,SG,Dogecoin,1
2025-05-25 00:00:00,SG,Dogecoin,1
2025-06-01 00:00:00,SG,Dogecoin,1
2025-06-08 00:00:00,SG,Dogecoin,1
2025-06-15 00:00:00,SG,Dogecoin,0
2025-06-22 00:00:00,SG,Dogecoin,1
2025-06-29 00:00:00,SG,Dogecoin,1
2025-07-06 00:00:00,SG,Dogecoin,1
2025-07-13 00:00:00,SG,Dogecoin,2
2025-07-20 00:00:00,SG,Dogecoin,2
2025-07-27 00:00:00,SG,Dogecoin,1
2025-08-03 00:00:00,SG,Dogecoin,1
2025-08-10 00:00:00,SG,Dogecoin,2
2025-08-17 00:00:00,SG,Dogecoin,1
2025-08-24 00:00:00,SG,Dogecoin,1
2025-08-31 00:00:00,SG,Dogecoin,1
2025-09-07 00:00:00,SG,Dogecoin,2
2025-09-14 00:00:00,SG,Dogecoin,2
2025-09-21 00:00:00,SG,Dogecoin,1
2025-09-28 00:00:00,SG,Dogecoin,1
2025-10-05 00:00:00,SG,Dogecoin,1
2020-10-11,US,Ethereum,3
2020-10-18,US,Ethereum,4
2020-10-25,US,Ethereum,4
2020-11-01,US,Ethereum,4
2020-11-08,US,Ethereum,5
2020-11-15,US,Ethereum,8
2020-11-22,US,Ethereum,13
2020-11-29,US,Ethereum,10
2020-12-06,US,Ethereum,7
2020-12-13,US,Ethereum,11
2020-12-20,US,Ethereum,10
2020-12-27,US,Ethereum,19
2021-01-03,US,Ethereum,48
2021-01-10,US,Ethereum,35
2021-01-17,US,Ethereum,27
2021-01-24,US,Ethereum,30
2021-01-31,US,Ethereum,40
2021-02-07,US,Ethereum,46
2021-02-14,US,Ethereum,45
2021-02-21,US,Ethereum,42
2021-02-28,US,Ethereum,28
2021-03-07,US,Ethereum,32
2021-03-14,US,Ethereum,28
2021-03-21,US,Ethereum,24
2021-03-28,US,Ethereum,31
2021-04-04,US,Ethereum,31
2021-04-11,US,Ethereum,44
2021-04-18,US,Ethereum,44
2021-04-25,US,Ethereum,42
2021-05-02,US,Ethereum,100
2021-05-09,US,Ethereum,90
2021-05-16,US,Ethereum,77
2021-05-23,US,Ethereum,64
2021-05-30,US,Ethereum,41
2021-06-06,US,Ethereum,34
2021-06-13,US,Ethereum,29
2021-06-20,US,Ethereum,36
2021-06-27,US,Ethereum,26
2021-07-04,US,Ethereum,23
2021-07-11,US,Ethereum,20
2021-07-18,US,Ethereum,24
2021-07-25,US,Ethereum,26
2021-08-01,US,Ethereum,37
2021-08-08,US,Ethereum,37
2021-08-15,US,Ethereum,31
2021-08-22,US,Ethereum,28
2021-08-29,US,Ethereum,36
2021-09-05,US,Ethereum,34
2021-09-12,US,Ethereum,25
2021-09-19,US,Ethereum,28
2021-09-26,US,Ethereum,23
2021-10-03,US,Ethereum,27
2021-10-10,US,Ethereum,29
2021-10-17,US,Ethereum,37
2021-10-24,US,Ethereum,39
2021-10-31,US,Ethereum,41
2021-11-07,US,Ethereum,44
2021-11-14,US,Ethereum,36
2021-11-21,US,Ethereum,32
2021-11-28,US,Ethereum,36
2021-12-05,US,Ethereum,31
2021-12-12,US,Ethereum,31
2021-12-19,US,Ethereum,27
2021-12-26,US,Ethereum,27
2022-01-02,US,Ethereum,34
2022-01-09,US,Ethereum,31
2022-01-16,US,Ethereum,31
2022-01-23,US,Ethereum,33
2022-01-30,US,Ethereum,25
2022-02-06,US,Ethereum,24
2022-02-13,US,Ethereum,20
2022-02-20,US,Ethereum,23
2022-02-27,US,Ethereum,20
2022-03-06,US,Ethereum,16
2022-03-13,US,Ethereum,15
2022-03-20,US,Ethereum,17
2022-03-27,US,Ethereum,19
2022-04-03,US,Ethereum,16
2022-04-10,US,Ethereum,14
2022-04-17,US,Ethereum,13
2022-04-24,US,Ethereum,13
2022-05-01,US,Ethereum,13
2022-05-08,US,Ethereum,26
2022-05-15,US,Ethereum,17
2022-05-22,US,Ethereum,15
2022-05-29,US,Ethereum,12
2022-06-05,US,Ethereum,15
2022-06-12,US,Ethereum,35
2022-06-19,US,Ethereum,19
2022-06-26,US,Ethereum,15
2022-07-03,US,Ethereum,12
2022-07-10,US,Ethereum,12
2022-07-17,US,Ethereum,17
2022-07-24,US,Ethereum,14
2022-07-31,US,Ethereum,13
2022-08-07,US,Ethereum,16
2022-08-14,US,Ethereum,15
2022-08-21,US,Ethereum,13
2022-08-28,US,Ethereum,13
2022-09-04,US,Ethereum,15
2022-09-11,US,Ethereum,33
2022-09-18,US,Ethereum,15
2022-09-25,US,Ethereum,10
2022-10-02,US,Ethereum,9
2022-10-09,US,Ethereum,8
2022-10-16,US,Ethereum,7
2022-10-23,US,Ethereum,10
2022-10-30,US,Ethereum,9
2022-11-06,US,Ethereum,15
2022-11-13,US,Ethereum,12
2022-11-20,US,Ethereum,11
2022-11-27,US,Ethereum,9
2022-12-04,US,Ethereum,8
2022-12-11,US,Ethereum,10
2022-12-18,US,Ethereum,9
2022-12-25,US,Ethereum,9
2023-01-01,US,Ethereum,8
2023-01-08,US,Ethereum,9
2023-01-15,US,Ethereum,10
2023-01-22,US,Ethereum,9
2023-01-29,US,Ethereum,9
2023-02-05,US,Ethereum,7
2023-02-12,US,Ethereum,8
2023-02-19,US,Ethereum,7
2023-02-26,US,Ethereum,6
2023-03-05,US,Ethereum,6
2023-03-12,US,Ethereum,10
2023-03-19,US,Ethereum,10
2023-03-26,US,Ethereum,9
2023-04-02,US,Ethereum,9
2023-04-09,US,Ethereum,14
2023-04-16,US,Ethereum,11
2023-04-23,US,Ethereum,8
2023-04-30,US,Ethereum,8
2023-05-07,US,Ethereum,7
2023-05-14,US,Ethereum,6
2023-05-21,US,Ethereum,6
2023-05-28,US,Ethereum,6
2023-06-04,US,Ethereum,6
2023-06-11,US,Ethereum,6
2023-06-18,US,Ethereum,8
2023-06-25,US,Ethereum,7
2023-07-02,US,Ethereum,7
2023-07-09,US,Ethereum,8
2023-07-16,US,Ethereum,6
2023-07-23,US,Ethereum,6
2023-07-30,US,Ethereum,5
2023-08-06,US,Ethereum,5
2023-08-13,US,Ethereum,6
2023-08-20,US,Ethereum,5
2023-08-27,US,Ethereum,5
2023-09-03,US,Ethereum,5
2023-09-10,US,Ethereum,5
2023-09-17,US,Ethereum,5
2023-09-24,US,Ethereum,4
2023-10-01,US,Ethereum,5
2023-10-08,US,Ethereum,5
2023-10-15,US,Ethereum,5
2023-10-22,US,Ethereum,8
2023-10-29,US,Ethereum,6
2023-11-05,US,Ethereum,11
2023-11-12,US,Ethereum,9
2023-11-19,US,Ethereum,8
2023-11-26,US,Ethereum,8
2023-12-03,US,Ethereum,13
2023-12-10,US,Ethereum,10
2023-12-17,US,Ethereum,9
2023-12-24,US,Ethereum,9
2023-12-31,US,Ethereum,10
2024-01-07,US,Ethereum,15
2024-01-14,US,Ethereum,10
2024-01-21,US,Ethereum,7
2024-01-28,US,Ethereum,6
2024-02-04,US,Ethereum,7
2024-02-11,US,Ethereum,11
2024-02-18,US,Ethereum,13
2024-02-25,US,Ethereum,21
